7,9,14,15,16,20,22,24,25,27,buffer,logger
0,4,0,0,0,0,0,0,0,0,5,206
0,2,0,0,0,1,1,0,0,0,5,228
0,3,0,0,0,0,1,0,0,0,5,217
0,3,0,0,0,0,1,0,0,0,5,205
0,2,0,0,0,0,1,0,1,0,5,221
0,0,0,0,0,1,0,1,2,0,5,227
0,1,0,0,0,1,2,0,0,0,5,216
0,1,0,0,0,0,2,0,0,0,5,211
0,1,0,0,0,2,1,0,0,0,5,226
0,2,0,0,0,0,1,0,1,0,5,213
0,1,0,0,0,0,2,0,1,0,5,235
0,0,0,0,0,0,4,0,0,0,5,225
0,0,0,0,0,0,0,0,0,0,5,207
0,2,0,0,0,0,2,0,0,0,5,237
0,0,1,0,0,0,2,0,0,0,5,236
0,2,0,0,0,0,1,0,0,0,5,224
1,0,0,0,0,0,3,0,0,0,5,234
0,1,0,0,0,1,2,0,0,0,5,223
0,0,0,0,0,0,0,0,3,0,5,240
0,0,0,0,0,0,0,0,4,0,5,214
0,2,0,0,0,0,2,0,0,0,5,208
0,0,0,0,0,0,3,0,0,0,5,220
0,0,0,0,0,1,3,0,0,0,5,219
0,0,0,0,0,0,0,2,2,0,5,238
0,1,0,0,0,0,2,0,1,0,5,232
0,0,0,0,0,1,3,0,0,0,5,215
0,1,0,0,0,0,3,0,0,0,5,222
0,2,0,0,0,0,1,0,1,0,5,204
0,1,0,0,0,0,3,0,0,0,5,230
0,0,0,0,0,0,4,0,0,0,5,201
0,2,0,0,0,1,0,0,0,0,5,233
0,0,0,0,0,0,3,0,0,0,5,218
0,0,0,0,0,0,2,0,2,0,5,212
0,0,0,0,0,1,2,0,0,0,5,210
0,1,0,0,0,1,1,0,1,0,5,209
0,2,0,0,0,0,2,0,0,0,5,229
0,0,0,0,0,0,4,0,0,0,5,203
0,0,0,0,0,0,0,0,4,0,5,231
0,0,0,0,0,0,0,1,3,0,5,239
0,0,0,0,0,0,4,0,0,0,5,202
0,8,0,0,0,0,0,0,0,0,10,206
0,4,0,0,0,2,2,0,0,0,10,228
0,4,0,0,0,2,2,0,0,0,10,217
0,5,0,0,0,0,2,0,1,0,10,205
0,5,0,0,0,0,1,0,2,0,10,221
0,1,0,0,0,1,0,1,5,0,10,227
0,2,0,0,0,3,3,0,0,0,10,216
0,3,0,0,0,1,4,0,1,0,10,211
0,2,0,0,0,2,3,1,0,0,10,226
0,4,0,0,0,1,1,0,2,0,10,213
0,3,0,0,0,0,3,0,1,0,10,235
0,0,0,0,0,0,9,0,0,0,10,225
0,0,0,0,0,0,0,0,0,0,10,207
0,6,0,0,0,0,2,0,0,0,10,237
0,0,4,0,0,1,4,0,0,0,10,236
0,3,0,0,0,0,5,0,1,0,10,224
1,0,0,0,0,0,6,0,1,0,10,234
0,3,0,0,0,1,4,0,0,0,10,223
0,0,0,0,0,0,0,0,9,0,10,240
0,0,0,0,0,0,0,0,9,0,10,214
0,6,0,0,0,0,2,0,0,0,10,208
0,0,0,0,0,5,4,0,0,0,10,220
0,0,0,0,0,3,4,0,0,0,10,219
0,0,1,0,0,0,0,3,5,0,10,238
0,2,0,0,0,0,4,0,1,0,10,232
0,0,0,0,0,4,3,0,0,0,10,215
0,2,0,0,0,0,6,0,0,0,10,222
0,5,0,0,0,0,1,0,2,0,10,204
0,1,0,0,0,0,5,1,0,0,10,230
0,0,0,0,0,2,6,0,0,0,10,201
0,3,0,0,0,5,1,0,0,0,10,233
0,0,0,0,0,0,9,0,0,0,10,218
0,0,1,0,0,0,5,0,2,0,10,212
0,0,0,0,0,4,5,0,0,0,10,210
0,1,0,0,0,3,3,0,1,0,10,209
0,3,0,0,0,2,3,0,0,0,10,229
0,0,0,0,0,1,6,0,0,0,10,203
0,2,0,0,0,0,0,1,5,0,10,231
0,0,0,0,0,0,0,1,7,0,10,239
0,0,0,0,0,0,8,0,0,0,10,202
0,23,0,0,0,0,0,0,0,0,20,206
0,14,0,0,0,4,3,0,1,0,20,228
0,8,0,0,0,12,3,0,0,0,20,217
0,13,1,0,0,0,4,0,4,0,20,205
0,11,0,0,0,5,1,1,2,0,20,221
0,5,0,0,0,5,0,3,7,0,20,227
0,5,0,0,0,9,7,0,2,0,20,216
0,13,0,0,0,2,6,0,1,0,20,211
0,4,0,0,0,4,11,1,2,0,20,226
0,6,2,0,0,3,1,1,7,0,20,213
0,8,0,0,0,1,3,2,5,0,20,235
0,2,0,0,0,0,20,0,0,0,20,225
0,0,0,0,0,0,0,0,0,0,20,207
0,11,0,0,0,2,7,0,0,0,20,237
0,0,5,0,0,4,12,0,0,0,20,236
0,7,1,0,0,4,7,1,2,0,20,224
3,1,0,0,0,1,15,1,1,0,20,234
0,5,0,0,0,8,5,1,1,0,20,223
0,0,0,0,0,0,0,0,21,0,20,240
0,0,0,0,0,0,0,0,22,0,20,214
0,10,0,0,0,4,7,0,0,0,20,208
0,1,0,0,0,14,7,0,0,0,20,220
0,0,0,0,0,12,10,1,0,0,20,219
0,1,3,0,0,1,5,4,8,0,20,238
0,5,0,0,0,3,11,0,2,0,20,232
0,0,0,0,0,12,9,0,0,0,20,215
0,4,0,0,0,0,16,0,1,0,20,222
0,9,0,0,0,0,5,0,6,0,20,204
0,4,4,0,0,1,8,2,1,0,20,230
0,0,0,0,0,7,14,0,0,0,20,201
0,9,0,0,0,12,2,0,0,0,20,233
0,0,0,0,0,0,22,0,0,0,20,218
0,3,6,0,0,0,10,0,3,0,20,212
0,2,0,0,0,6,15,0,0,0,20,210
0,6,0,0,0,8,5,0,1,0,20,209
0,7,0,0,0,6,8,0,0,0,20,229
0,0,0,0,0,4,19,0,0,0,20,203
0,5,0,0,0,0,0,2,15,0,20,231
0,0,0,0,0,0,0,1,21,0,20,239
0,2,2,0,0,0,15,0,3,0,20,202
0,41,0,0,0,0,0,0,0,0,30,206
0,27,0,0,0,7,6,0,2,0,30,228
0,18,0,0,0,16,5,1,1,0,30,217
0,26,4,0,0,0,5,1,5,0,30,205
0,23,0,0,0,10,2,1,5,0,30,221
0,10,0,0,0,9,2,5,15,0,30,227
0,12,0,0,0,13,13,1,2,0,30,216
0,25,0,0,0,7,9,0,1,0,30,211
0,7,0,0,0,12,15,3,5,0,30,226
0,12,9,0,0,3,3,3,11,0,30,213
2,20,0,0,0,6,4,4,6,0,30,235
0,2,0,0,0,6,34,0,0,0,30,225
0,0,0,0,0,0,0,0,0,0,30,207
0,19,0,0,0,7,14,0,0,0,30,237
0,0,7,0,0,12,23,1,0,0,30,236
0,12,6,0,0,8,12,2,3,0,30,224
5,3,0,0,0,5,27,1,1,0,30,234
0,8,0,0,0,17,10,2,3,0,30,223
0,0,0,0,0,0,0,0,43,0,30,240
0,0,0,0,0,0,0,0,42,0,30,214
0,16,0,0,0,12,13,0,0,0,30,208
0,7,0,0,0,23,12,0,0,0,30,220
0,0,0,0,0,25,14,2,0,0,30,219
0,3,4,0,0,6,10,7,12,0,30,238
0,9,0,0,0,13,15,0,4,0,30,232
0,1,0,0,0,22,16,1,0,0,30,215
0,8,0,0,0,3,27,2,1,0,30,222
0,21,0,0,0,3,9,0,8,0,30,204
0,12,7,0,0,3,9,5,3,0,30,230
0,0,0,0,0,17,23,1,0,0,30,201
0,16,0,0,0,16,7,1,1,0,30,233
0,0,0,0,0,3,39,0,0,0,30,218
0,13,12,0,0,0,14,0,3,0,30,212
0,6,0,0,0,10,25,0,0,0,30,210
0,14,0,0,0,16,8,1,1,0,30,209
0,14,0,0,0,12,15,0,1,0,30,229
0,0,0,0,0,12,29,0,0,0,30,203
0,11,0,0,0,0,0,3,28,0,30,231
0,0,0,0,0,0,0,2,40,0,30,239
0,7,7,0,0,0,23,0,5,0,30,202
0,67,0,0,0,0,0,0,1,0,40,206
0,43,0,0,0,15,8,0,2,0,40,228
0,29,0,0,0,23,10,1,4,0,40,217
0,37,12,0,0,2,7,3,7,0,40,205
0,35,0,0,0,19,4,1,7,0,40,221
0,22,0,0,0,13,3,6,23,0,40,227
0,19,0,0,0,22,19,2,5,0,40,216
0,37,0,0,0,16,12,1,2,0,40,211
0,16,0,0,0,20,22,3,7,0,40,226
0,15,23,0,0,5,5,4,15,0,40,213
3,31,0,0,0,8,8,5,11,0,40,235
0,2,0,0,0,17,45,3,0,0,40,225
0,0,0,0,0,0,0,0,0,0,40,207
0,26,0,0,0,15,23,0,1,0,40,237
0,0,10,0,0,20,37,2,0,0,40,236
0,16,11,0,0,12,19,2,9,0,40,224
6,4,0,0,0,15,37,2,4,0,40,234
0,15,0,0,0,24,16,4,5,0,40,223
0,0,0,0,0,0,0,0,69,0,40,240
0,0,0,0,0,0,0,0,67,0,40,214
0,22,0,0,0,24,21,0,1,0,40,208
0,16,0,0,0,35,16,0,1,0,40,220
0,0,0,0,0,45,20,2,0,0,40,219
0,8,4,0,0,10,18,10,17,0,40,238
0,17,0,0,0,20,22,0,9,0,40,232
0,1,0,0,0,38,28,1,0,0,40,215
0,18,0,0,0,11,33,4,2,0,40,222
0,34,0,0,0,6,16,0,10,0,40,204
0,18,16,0,0,5,16,5,3,0,40,230
0,0,0,0,0,30,37,1,0,0,40,201
0,25,0,0,0,23,15,1,3,0,40,233
0,0,0,0,0,13,55,1,0,0,40,218
0,24,20,0,0,2,15,0,7,0,40,212
0,11,0,0,0,23,33,1,0,0,40,210
0,21,0,0,0,19,17,2,7,0,40,209
0,20,0,0,0,23,20,1,3,0,40,229
0,0,0,0,0,20,47,0,0,0,40,203
0,17,0,0,0,0,0,4,46,0,40,231
0,1,0,0,0,0,1,2,64,0,40,239
0,12,16,0,0,1,30,0,9,0,40,202
0,97,0,0,0,1,1,0,1,0,50,206
0,61,0,0,0,21,13,0,4,0,50,228
0,39,0,0,0,37,16,1,7,0,50,217
0,51,18,0,0,6,9,3,12,0,50,205
0,50,0,0,0,25,7,1,15,0,50,221
0,34,0,0,0,22,3,8,31,0,50,227
0,33,0,0,0,32,23,3,9,0,50,216
0,59,0,0,0,23,15,1,2,0,50,211
0,26,0,0,0,34,27,4,8,0,50,226
0,22,42,0,0,7,6,4,17,0,50,213
4,42,0,0,0,9,11,8,24,0,50,235
0,6,0,0,0,33,60,3,0,0,50,225
0,0,0,0,0,0,0,0,0,0,50,207
0,30,0,0,0,27,38,1,2,0,50,237
0,1,14,0,0,31,52,2,0,0,50,236
0,30,18,0,0,17,23,3,11,0,50,224
9,5,0,0,0,27,51,3,4,0,50,234
0,30,0,0,0,34,21,4,7,0,50,223
0,0,0,0,0,0,0,0,99,0,50,240
0,0,0,0,0,0,0,0,102,0,50,214
0,40,0,0,0,30,25,1,2,0,50,208
0,26,0,0,0,49,23,0,3,0,50,220
0,0,0,0,0,68,29,3,0,0,50,219
0,19,5,0,0,16,27,12,23,0,50,238
0,28,0,0,0,33,29,1,10,0,50,232
0,3,0,0,0,51,44,2,1,0,50,215
0,26,0,0,0,20,39,5,8,0,50,222
0,47,0,0,0,14,21,3,13,0,50,204
0,27,26,0,0,6,27,7,4,0,50,230
0,0,0,0,0,44,52,3,0,0,50,201
0,28,0,0,0,44,21,1,5,0,50,233
0,0,0,0,0,31,64,7,0,0,50,218
0,34,31,0,0,5,19,0,10,0,50,212
0,18,0,0,0,41,41,1,0,0,50,210
0,25,0,0,0,29,28,6,11,0,50,209
0,28,0,0,0,33,32,1,5,0,50,229
0,0,0,0,0,36,62,2,0,0,50,203
0,25,0,0,0,0,0,5,71,0,50,231
0,4,0,0,0,0,1,5,89,0,50,239
0,17,32,0,0,4,34,0,13,0,50,202
0,132,0,0,0,1,2,0,1,0,60,206
0,80,0,0,0,31,23,0,5,0,60,228
0,56,0,0,0,49,24,1,8,0,60,217
0,69,21,0,0,8,18,3,18,0,60,205
0,61,0,0,0,38,18,1,18,0,60,221
0,49,0,0,0,34,6,13,36,0,60,227
0,55,0,0,0,38,26,6,13,0,60,216
0,85,0,0,0,29,22,1,3,0,60,211
0,39,0,0,0,43,38,5,12,0,60,226
0,27,66,0,0,9,8,4,24,0,60,213
6,58,0,0,0,12,20,8,32,0,60,235
0,7,0,0,0,52,79,3,0,0,60,225
0,0,0,0,0,0,0,0,0,0,60,207
0,35,0,0,0,47,53,1,3,0,60,237
0,2,16,0,0,42,75,4,0,0,60,236
0,47,23,0,0,23,29,3,16,0,60,224
11,8,0,0,0,46,63,5,4,0,60,234
0,43,0,0,0,43,32,5,13,0,60,223
0,0,0,0,0,0,0,0,140,0,60,240
0,0,0,0,0,0,0,0,141,0,60,214
0,65,0,0,0,33,33,2,5,0,60,208
0,35,0,0,0,68,33,1,3,0,60,220
0,0,0,0,0,95,39,4,0,0,60,219
0,29,5,0,0,21,34,17,34,0,60,238
0,36,0,0,0,50,39,1,11,0,60,232
0,6,0,0,0,67,54,8,1,0,60,215
0,38,0,0,0,34,49,6,11,0,60,222
0,64,0,0,0,22,28,7,16,0,60,204
0,38,41,1,0,7,39,7,4,0,60,230
0,0,0,0,0,62,69,4,1,0,60,201
0,33,0,0,0,61,40,1,6,0,60,233
5,0,0,0,0,45,79,11,0,0,60,218
0,47,44,0,0,7,22,1,17,0,60,212
0,25,0,0,0,59,51,6,0,0,60,210
0,35,0,0,0,40,40,9,13,0,60,209
0,37,0,0,0,46,42,2,9,0,60,229
0,0,1,0,0,52,82,3,0,0,60,203
0,29,5,0,0,0,0,5,99,0,60,231
0,9,0,0,0,0,5,9,115,0,60,239
0,25,50,0,0,7,39,0,16,0,60,202
0,178,0,0,0,1,3,0,2,0,70,206
0,100,0,0,0,39,38,0,6,0,70,228
0,73,0,0,0,64,34,2,10,0,70,217
0,88,24,0,0,12,32,5,23,0,70,205
0,71,0,0,0,54,32,3,20,0,70,221
0,62,0,0,0,41,19,14,45,0,70,227
0,75,0,0,0,53,29,8,18,0,70,216
0,107,0,0,0,37,29,3,8,0,70,211
0,59,0,0,0,52,46,6,20,0,70,226
0,32,93,0,0,11,11,4,30,0,70,213
7,75,0,0,0,20,27,11,40,0,70,235
0,11,0,0,0,69,98,4,1,0,70,225
0,0,0,0,0,0,0,0,0,0,70,207
0,41,0,0,0,66,69,1,4,0,70,237
0,7,19,0,1,57,92,5,1,0,70,236
0,59,26,0,0,32,37,5,24,0,70,224
13,13,0,0,0,69,77,6,5,0,70,234
0,54,0,0,0,50,48,8,16,0,70,223
0,0,0,0,0,0,0,0,182,0,70,240
0,0,0,0,0,0,0,0,183,0,70,214
0,92,0,0,0,39,40,4,8,0,70,208
0,51,0,0,0,85,43,3,3,0,70,220
0,0,0,0,0,130,49,4,0,0,70,219
0,44,7,0,0,26,44,19,45,0,70,238
0,44,0,0,0,62,58,5,14,0,70,232
0,11,0,0,0,91,70,9,3,0,70,215
0,53,0,0,0,51,56,8,15,0,70,222
0,80,0,0,0,32,36,9,23,0,70,204
0,47,59,7,0,10,45,7,4,0,70,230
0,0,0,0,0,91,87,4,1,0,70,201
0,35,0,0,0,77,66,1,6,0,70,233
14,1,0,0,0,59,98,11,0,0,70,218
0,55,65,0,0,11,25,3,23,0,70,212
0,30,0,0,0,78,68,9,0,0,70,210
0,44,0,0,0,56,55,12,14,0,70,209
0,49,0,0,0,65,53,2,14,0,70,229
0,0,3,0,0,69,108,3,0,0,70,203
0,35,13,0,0,0,1,7,129,0,70,231
0,15,0,0,0,1,12,12,142,0,70,239
0,33,66,0,0,14,44,1,21,3,70,202
0,224,0,0,0,1,4,0,4,0,80,206
0,118,0,0,0,52,53,3,8,0,80,228
0,96,0,0,0,80,43,2,11,0,80,217
0,101,27,0,0,20,48,7,30,0,80,205
0,89,0,0,0,63,48,8,25,0,80,221
0,77,0,0,0,46,39,16,55,0,80,227
0,89,0,0,0,67,44,11,22,0,80,216
0,131,1,0,0,51,36,6,10,0,80,211
0,84,0,0,0,66,52,7,26,0,80,226
0,44,120,0,0,16,14,4,35,0,80,213
8,97,0,0,0,34,35,12,48,0,80,235
0,17,0,0,0,82,126,5,4,0,80,225
0,0,0,0,0,0,0,0,0,0,80,207
0,43,0,0,0,102,82,2,5,0,80,237
0,15,23,0,3,75,112,8,3,0,80,236
0,81,30,0,0,39,51,7,28,0,80,224
15,18,0,0,0,94,92,9,7,0,80,234
0,69,0,0,0,61,63,13,22,0,80,223
0,0,0,0,0,0,0,1,237,0,80,240
0,0,0,0,0,0,0,2,233,0,80,214
0,114,0,0,0,50,56,5,8,0,80,208
0,64,0,0,0,106,58,4,3,0,80,220
0,0,0,0,0,159,68,4,0,0,80,219
0,55,8,0,0,35,56,21,59,0,80,238
0,53,0,0,0,76,76,7,19,0,80,232
0,15,0,0,0,115,83,10,8,0,80,215
0,67,0,0,0,68,64,12,22,0,80,222
0,101,3,0,0,41,48,12,29,0,80,204
0,59,79,13,0,15,54,7,4,0,80,230
0,1,0,0,0,126,101,5,1,0,80,201
0,40,0,0,0,97,84,5,7,0,80,233
28,1,0,0,0,78,118,11,0,0,80,218
0,66,88,0,0,17,29,4,30,0,80,212
0,37,0,0,0,107,79,12,0,0,80,210
0,60,0,0,0,71,69,13,19,0,80,209
0,65,0,0,0,83,67,3,15,0,80,229
0,0,6,0,0,97,122,6,1,0,80,203
0,39,25,0,0,0,2,9,160,0,80,231
0,26,0,0,0,6,19,18,165,0,80,239
0,42,86,0,0,21,56,4,23,3,80,202
0,280,0,0,0,2,4,1,5,0,90,206
0,141,0,0,0,61,70,6,14,0,90,228
0,115,0,0,0,99,61,5,12,0,90,217
0,119,30,0,0,31,66,9,36,0,90,205
0,106,0,0,0,75,62,13,30,0,90,221
0,92,0,0,0,66,50,19,62,0,90,227
0,110,0,0,0,76,70,13,23,0,90,216
0,164,1,0,0,60,41,9,17,0,90,211
0,112,0,0,0,82,56,8,36,0,90,226
0,58,146,0,0,19,16,5,45,0,90,213
8,122,0,0,0,48,39,13,56,0,90,235
0,25,0,0,0,98,155,7,6,0,90,225
0,0,0,0,0,0,0,0,0,0,90,207
0,47,0,0,0,141,93,2,6,0,90,237
0,20,25,0,3,90,134,11,10,0,90,236
0,104,33,0,0,57,59,8,30,0,90,224
16,26,0,0,0,123,106,10,12,0,90,234
0,87,0,0,0,75,79,16,30,0,90,223
0,4,0,0,0,0,1,3,285,0,90,240
0,3,0,0,0,0,0,4,285,0,90,214
0,136,0,0,0,74,68,5,8,0,90,208
0,79,0,0,0,124,77,8,4,0,90,220
0,0,0,0,0,200,84,6,0,0,90,219
0,70,9,0,0,44,71,26,71,0,90,238
0,63,0,0,0,103,93,9,24,0,90,232
0,22,0,0,0,147,97,13,12,0,90,215
0,87,0,0,0,90,66,14,34,0,90,222
0,110,7,0,0,51,61,19,38,0,90,204
0,69,102,13,0,20,66,8,7,0,90,230
0,1,0,0,0,162,121,6,1,0,90,201
0,52,0,0,0,125,103,5,8,0,90,233
44,1,0,0,0,99,136,11,0,0,90,218
0,79,114,0,0,21,33,5,40,0,90,212
0,43,0,0,0,139,93,16,1,0,90,210
0,72,0,0,0,92,86,14,24,0,90,209
1,89,0,0,0,99,76,5,22,0,90,229
0,0,9,0,0,134,138,8,1,0,90,203
0,45,41,0,0,0,7,13,187,0,90,231
0,42,0,0,0,12,27,21,190,0,90,239
0,51,98,0,0,30,78,6,28,3,90,202
0,337,0,0,0,2,9,1,5,0,100,206
0,167,1,0,0,77,86,8,18,0,100,228
0,137,0,0,0,118,81,7,14,0,100,217
0,142,32,0,0,45,79,12,43,0,100,205
0,133,0,0,0,92,79,15,33,0,100,221
0,118,0,0,0,81,63,21,69,0,100,227
0,127,0,0,0,100,91,13,27,0,100,216
0,191,1,0,0,70,52,15,27,0,100,211
0,144,0,0,0,95,59,8,50,0,100,226
0,76,167,0,0,21,27,8,53,0,100,213
9,156,0,0,0,64,46,13,64,0,100,235
0,33,0,0,0,116,190,9,9,0,100,225
0,0,0,0,0,0,0,0,0,0,100,207
0,52,0,0,0,181,110,5,6,0,100,237
0,39,29,0,3,104,149,16,15,0,100,236
0,132,35,0,0,72,74,10,36,0,100,224
17,33,0,0,0,148,131,10,15,0,100,234
0,103,0,0,0,95,97,17,40,0,100,223
0,19,0,0,0,0,2,4,328,0,100,240
0,18,0,0,0,0,1,5,334,0,100,214
0,165,0,0,0,81,93,5,9,0,100,208
0,90,4,0,0,144,101,13,4,0,100,220
0,0,0,0,0,238,109,8,0,0,100,219
0,85,9,0,0,61,93,31,78,0,100,238
0,76,0,0,0,133,106,12,28,0,100,232
0,38,1,0,0,179,108,13,15,0,100,215
0,106,0,0,0,114,75,14,44,0,100,222
0,121,13,0,0,66,72,25,53,0,100,204
0,84,130,13,0,27,79,9,11,0,100,230
0,1,0,0,0,193,152,6,1,0,100,201
0,63,0,0,0,153,126,5,9,0,100,233
64,1,0,0,0,124,156,13,0,0,100,218
0,91,146,0,0,26,34,9,48,0,100,212
0,55,0,0,0,169,112,18,1,0,100,210
0,90,0,0,0,119,100,15,28,0,100,209
10,107,0,0,0,111,85,10,30,0,100,229
0,1,12,0,0,177,156,9,1,0,100,203
0,54,60,0,0,1,12,14,215,0,100,231
0,64,0,0,0,15,41,22,212,0,100,239
0,67,108,0,0,41,95,11,31,3,100,202
0,519,1,0,0,2,14,1,6,0,125,206
0,234,1,0,0,114,135,13,46,0,125,228
0,210,0,0,0,180,119,10,21,0,125,217
0,205,40,0,0,102,119,17,60,0,125,205
0,215,0,0,0,131,117,21,60,0,125,221
0,193,0,0,0,139,103,24,83,0,125,227
0,180,0,0,0,181,132,14,34,0,125,216
0,293,1,0,0,96,85,22,40,0,125,211
0,213,15,0,0,142,83,9,81,0,125,226
0,137,228,0,0,39,41,14,83,0,125,213
12,259,0,0,0,86,69,19,99,0,125,235
0,56,0,0,0,186,257,13,29,0,125,225
0,0,0,0,0,0,0,0,0,0,125,207
0,74,0,0,0,279,163,10,15,0,125,237
0,88,36,0,3,159,189,25,39,0,125,236
0,207,40,0,0,112,115,14,51,0,125,224
22,68,0,0,0,214,200,15,24,0,125,234
0,163,0,0,0,149,146,20,64,0,125,223
0,65,0,0,0,5,22,22,426,0,125,240
0,63,0,0,0,5,26,20,425,0,125,214
0,272,0,0,0,112,133,8,18,0,125,208
0,120,7,0,0,211,167,22,9,0,125,220
0,4,0,0,0,335,180,18,4,0,125,219
1,149,12,0,0,101,133,35,106,0,125,238
0,117,0,0,0,207,154,23,39,0,125,232
8,83,3,0,0,251,141,29,25,0,125,215
0,172,0,0,0,179,98,17,77,0,125,222
0,159,24,0,0,126,126,31,78,0,125,204
0,122,214,15,0,53,108,9,21,0,125,230
0,1,0,0,0,307,228,6,1,0,125,201
0,104,2,0,0,229,183,7,13,0,125,233
123,1,0,0,0,193,206,15,0,0,125,218
1,116,223,0,9,36,69,20,69,0,125,212
0,87,0,0,0,249,174,22,3,0,125,210
0,137,0,0,0,191,162,18,34,0,125,209
21,149,0,0,0,140,132,34,68,0,125,229
0,1,17,0,0,292,213,13,4,0,125,203
0,89,125,0,0,7,30,19,271,0,125,231
0,135,1,0,0,34,66,28,279,0,125,239
0,116,140,0,0,68,155,17,44,3,125,202
0,732,2,0,0,2,19,1,12,0,150,206
0,308,1,0,0,157,185,28,89,0,150,228
0,319,0,0,0,215,180,11,43,0,150,217
